OT_ID,Equipo_ID,Nombre_Equipo,Servicio,Criticidad,Marca,Fecha,Tipo_OT,Tipo_Falla,MTTR_Horas,Costo_OT_COP,Tecnico,Estado_OT
OT-005271,BIO-0278,Aspirador Quirúrgico,Quirófano,Alto,Medela,2023-01-23,Correctivo,Accesorio,9.6,6054000,Paola Gómez,Cerrada
OT-005272,BIO-0278,Aspirador Quirúrgico,Quirófano,Alto,Medela,2023-07-06,Correctivo,Sensor/Transductor,56.7,1645000,Sandra López,Cerrada
OT-005273,BIO-0278,Aspirador Quirúrgico,Quirófano,Alto,Medela,2023-07-20,Correctivo,Software,9.0,6526000,Laura Martínez,Cerrada
OT-005274,BIO-0278,Aspirador Quirúrgico,Quirófano,Alto,Medela,2023-09-29,Correctivo,Sensor/Transductor,20.4,4259000,Sandra López,Cerrada
OT-005275,BIO-0278,Aspirador Quirúrgico,Quirófano,Alto,Medela,2023-12-13,Correctivo,Eléctrica,5.1,579000,Laura Martínez,Cerrada
OT-005276,BIO-0278,Aspirador Quirúrgico,Quirófano,Alto,Medela,2024-07-13,Correctivo,Desgaste,3.0,1991000,Paola Gómez,Cerrada
OT-005277,BIO-0278,Aspirador Quirúrgico,Quirófano,Alto,Medela,2024-12-07,Correctivo,Accesorio,1.8,567000,Miguel Torres,Cerrada
OT-005278,BIO-0278,Aspirador Quirúrgico,Quirófano,Alto,Medela,2021-12-25,Preventivo,PM Programado,3.3,561444,Sandra López,Cerrada
OT-005279,BIO-0278,Aspirador Quirúrgico,Quirófano,Alto,Medela,2022-04-29,Preventivo,PM Programado,4.0,746182,Paola Gómez,Pendiente
OT-005280,BIO-0278,Aspirador Quirúrgico,Quirófano,Alto,Medela,2022-08-25,Preventivo,PM Programado,1.5,582957,Miguel Torres,Cerrada
OT-005281,BIO-0278,Aspirador Quirúrgico,Quirófano,Alto,Medela,2022-12-22,Preventivo,PM Programado,3.3,987811,Paola Gómez,Cerrada
OT-005282,BIO-0278,Aspirador Quirúrgico,Quirófano,Alto,Medela,2023-04-27,Preventivo,PM Programado,3.9,622065,Carlos Rodríguez,Cerrada
OT-005283,BIO-0278,Aspirador Quirúrgico,Quirófano,Alto,Medela,2023-08-27,Preventivo,PM Programado,1.4,861478,Laura Martínez,Cerrada
OT-005284,BIO-0278,Aspirador Quirúrgico,Quirófano,Alto,Medela,2023-12-24,Preventivo,PM Programado,2.6,866454,Laura Martínez,Cerrada
OT-005285,BIO-0278,Aspirador Quirúrgico,Quirófano,Alto,Medela,2024-04-17,Preventivo,PM Programado,3.2,616803,Diana Vargas,Cerrada
OT-005286,BIO-0278,Aspirador Quirúrgico,Quirófano,Alto,Medela,2024-08-15,Preventivo,PM Programado,2.6,1023615,Carlos Rodríguez,Cerrada
OT-005287,BIO-0279,Aspirador Quirúrgico,Quirófano,Alto,Medela,2022-03-15,Correctivo,Mecánica,8.7,1195000,Paola Gómez,Cerrada
OT-005288,BIO-0279,Aspirador Quirúrgico,Quirófano,Alto,Medela,2022-03-24,Correctivo,Eléctrica,8.4,1317000,Laura Martínez,Cerrada
OT-005289,BIO-0279,Aspirador Quirúrgico,Quirófano,Alto,Medela,2022-04-22,Correctivo,Eléctrica,22.2,1751000,Laura Martínez,En proceso
OT-005290,BIO-0279,Aspirador Quirúrgico,Quirófano,Alto,Medela,2022-08-31,Correctivo,Eléctrica,1.3,244000,Sandra López,Cerrada
OT-005291,BIO-0279,Aspirador Quirúrgico,Quirófano,Alto,Medela,2023-04-27,Correctivo,Desgaste,0.5,643000,Miguel Torres,Cerrada
OT-005292,BIO-0279,Aspirador Quirúrgico,Quirófano,Alto,Medela,2023-08-02,Correctivo,Mecánica,6.0,415000,Diana Vargas,Cerrada
OT-005293,BIO-0279,Aspirador Quirúrgico,Quirófano,Alto,Medela,2023-09-11,Correctivo,Sensor/Transductor,7.0,4231000,Paola Gómez,Cerrada
OT-005294,BIO-0279,Aspirador Quirúrgico,Quirófano,Alto,Medela,2023-10-02,Correctivo,Accesorio,22.8,9996000,Paola Gómez,Cerrada
OT-005295,BIO-0279,Aspirador Quirúrgico,Quirófano,Alto,Medela,2024-02-13,Correctivo,Mecánica,25.1,8060000,Miguel Torres,Cerrada
OT-005296,BIO-0279,Aspirador Quirúrgico,Quirófano,Alto,Medela,2024-10-23,Correctivo,Eléctrica,0.9,1228000,Paola Gómez,En proceso
OT-005297,BIO-0279,Aspirador Quirúrgico,Quirófano,Alto,Medela,2021-12-25,Preventivo,PM Programado,1.8,1167496,Andrés Peña,Cerrada
OT-005298,BIO-0279,Aspirador Quirúrgico,Quirófano,Alto,Medela,2022-04-28,Preventivo,PM Programado,3.1,374662,Laura Martínez,Cerrada
OT-005299,BIO-0279,Aspirador Quirúrgico,Quirófano,Alto,Medela,2022-08-31,Preventivo,PM Programado,3.6,591115,Laura Martínez,Cerrada
OT-005300,BIO-0279,Aspirador Quirúrgico,Quirófano,Alto,Medela,2022-12-25,Preventivo,PM Programado,2.3,1139913,Andrés Peña,Pendiente
OT-005301,BIO-0279,Aspirador Quirúrgico,Quirófano,Alto,Medela,2023-04-22,Preventivo,PM Programado,2.5,738499,Laura Martínez,Cerrada
OT-005302,BIO-0279,Aspirador Quirúrgico,Quirófano,Alto,Medela,2023-08-30,Preventivo,PM Programado,2.6,1103233,Miguel Torres,Cerrada
OT-005303,BIO-0279,Aspirador Quirúrgico,Quirófano,Alto,Medela,2023-12-27,Preventivo,PM Programado,2.0,658226,Jhon Castro,Pendiente
OT-005304,BIO-0279,Aspirador Quirúrgico,Quirófano,Alto,Medela,2024-04-22,Preventivo,PM Programado,1.6,789867,Sandra López,Cerrada
OT-005305,BIO-0279,Aspirador Quirúrgico,Quirófano,Alto,Medela,2024-08-22,Preventivo,PM Programado,3.0,516282,Carlos Rodríguez,Cerrada
OT-005306,BIO-0280,Aspirador Quirúrgico,Quirófano,Alto,Medela,2022-01-28,Correctivo,Software,28.0,3118000,Jhon Castro,Cerrada
OT-005307,BIO-0280,Aspirador Quirúrgico,Quirófano,Alto,Medela,2022-03-16,Correctivo,Desgaste,1.1,513000,Sandra López,Cerrada
OT-005308,BIO-0280,Aspirador Quirúrgico,Quirófano,Alto,Medela,2023-04-03,Correctivo,Sensor/Transductor,2.0,3774000,Laura Martínez,En proceso
OT-005309,BIO-0280,Aspirador Quirúrgico,Quirófano,Alto,Medela,2023-12-21,Correctivo,Eléctrica,6.0,1491000,Andrés Peña,Cerrada
OT-005310,BIO-0280,Aspirador Quirúrgico,Quirófano,Alto,Medela,2024-05-16,Correctivo,Desgaste,9.4,1324000,Laura Martínez,Cerrada
OT-005311,BIO-0280,Aspirador Quirúrgico,Quirófano,Alto,Medela,2024-11-04,Correctivo,Software,7.7,19411000,Andrés Peña,Cerrada
OT-005312,BIO-0280,Aspirador Quirúrgico,Quirófano,Alto,Medela,2022-01-04,Preventivo,PM Programado,3.3,1058218,Miguel Torres,Cerrada
OT-005313,BIO-0280,Aspirador Quirúrgico,Quirófano,Alto,Medela,2022-04-29,Preventivo,PM Programado,3.6,626619,Andrés Peña,Cerrada
OT-005314,BIO-0280,Aspirador Quirúrgico,Quirófano,Alto,Medela,2022-08-27,Preventivo,PM Programado,1.7,1118438,Paola Gómez,Cerrada
OT-005315,BIO-0280,Aspirador Quirúrgico,Quirófano,Alto,Medela,2022-12-29,Preventivo,PM Programado,3.6,474933,Sandra López,Cerrada
OT-005316,BIO-0280,Aspirador Quirúrgico,Quirófano,Alto,Medela,2023-05-01,Preventivo,PM Programado,3.2,776266,Paola Gómez,Cerrada
OT-005317,BIO-0280,Aspirador Quirúrgico,Quirófano,Alto,Medela,2023-08-28,Preventivo,PM Programado,2.9,618928,Miguel Torres,Cerrada
OT-005318,BIO-0280,Aspirador Quirúrgico,Quirófano,Alto,Medela,2023-12-19,Preventivo,PM Programado,2.4,593001,Diana Vargas,Pendiente
OT-005319,BIO-0280,Aspirador Quirúrgico,Quirófano,Alto,Medela,2024-04-20,Preventivo,PM Programado,3.4,738266,Carlos Rodríguez,Pendiente
OT-005320,BIO-0280,Aspirador Quirúrgico,Quirófano,Alto,Medela,2024-08-11,Preventivo,PM Programado,2.6,929351,Miguel Torres,Cerrada
OT-005321,BIO-0281,Aspirador Quirúrgico,Quirófano,Alto,Medela,2022-05-09,Correctivo,Sensor/Transductor,1.9,5439000,Paola Gómez,Cerrada
OT-005322,BIO-0281,Aspirador Quirúrgico,Quirófano,Alto,Medela,2022-05-28,Correctivo,Calibración,5.6,1444000,Diana Vargas,En proceso
OT-005323,BIO-0281,Aspirador Quirúrgico,Quirófano,Alto,Medela,2022-07-11,Correctivo,Mecánica,19.3,481000,Laura Martínez,Cerrada
OT-005324,BIO-0281,Aspirador Quirúrgico,Quirófano,Alto,Medela,2022-10-01,Correctivo,Software,46.8,672000,Carlos Rodríguez,Cerrada
OT-005325,BIO-0281,Aspirador Quirúrgico,Quirófano,Alto,Medela,2022-10-06,Correctivo,Software,5.2,19401000,Jhon Castro,Cerrada
OT-005326,BIO-0281,Aspirador Quirúrgico,Quirófano,Alto,Medela,2022-10-19,Correctivo,Accesorio,19.7,861000,Diana Vargas,Cerrada
OT-005327,BIO-0281,Aspirador Quirúrgico,Quirófano,Alto,Medela,2023-01-01,Correctivo,Calibración,3.2,1019000,Paola Gómez,Cerrada
OT-005328,BIO-0281,Aspirador Quirúrgico,Quirófano,Alto,Medela,2023-02-06,Correctivo,Calibración,1.5,3594000,Miguel Torres,Cerrada
OT-005329,BIO-0281,Aspirador Quirúrgico,Quirófano,Alto,Medela,2023-03-16,Correctivo,Software,10.2,1478000,Paola Gómez,Cerrada
OT-005330,BIO-0281,Aspirador Quirúrgico,Quirófano,Alto,Medela,2023-12-08,Correctivo,Mecánica,19.6,15507000,Sandra López,Cerrada
OT-005331,BIO-0281,Aspirador Quirúrgico,Quirófano,Alto,Medela,2022-01-02,Preventivo,PM Programado,1.3,1082015,Jhon Castro,Cerrada
OT-005332,BIO-0281,Aspirador Quirúrgico,Quirófano,Alto,Medela,2022-04-26,Preventivo,PM Programado,2.7,679145,Andrés Peña,Cerrada
OT-005333,BIO-0281,Aspirador Quirúrgico,Quirófano,Alto,Medela,2022-09-02,Preventivo,PM Programado,3.6,780798,Andrés Peña,Cerrada
OT-005334,BIO-0281,Aspirador Quirúrgico,Quirófano,Alto,Medela,2023-01-02,Preventivo,PM Programado,2.7,812940,Laura Martínez,Cerrada
OT-005335,BIO-0281,Aspirador Quirúrgico,Quirófano,Alto,Medela,2023-04-23,Preventivo,PM Programado,1.6,888274,Laura Martínez,Cerrada
OT-005336,BIO-0281,Aspirador Quirúrgico,Quirófano,Alto,Medela,2023-08-30,Preventivo,PM Programado,4.0,457255,Diana Vargas,Cerrada
OT-005337,BIO-0281,Aspirador Quirúrgico,Quirófano,Alto,Medela,2023-12-20,Preventivo,PM Programado,3.2,473770,Sandra López,Cerrada
OT-005338,BIO-0281,Aspirador Quirúrgico,Quirófano,Alto,Medela,2024-04-26,Preventivo,PM Programado,3.9,846356,Carlos Rodríguez,Cerrada
OT-005339,BIO-0281,Aspirador Quirúrgico,Quirófano,Alto,Medela,2024-08-22,Preventivo,PM Programado,1.4,948248,Carlos Rodríguez,Cerrada
OT-005340,BIO-0282,Aspirador Quirúrgico,Quirófano,Alto,Medela,2022-05-29,Correctivo,Mecánica,38.8,3440000,Diana Vargas,Cerrada
OT-005341,BIO-0282,Aspirador Quirúrgico,Quirófano,Alto,Medela,2022-06-20,Correctivo,Mecánica,1.0,263000,Carlos Rodríguez,Cerrada
OT-005342,BIO-0282,Aspirador Quirúrgico,Quirófano,Alto,Medela,2022-06-27,Correctivo,Accesorio,8.4,12627000,Andrés Peña,Cerrada
OT-005343,BIO-0282,Aspirador Quirúrgico,Quirófano,Alto,Medela,2022-10-22,Correctivo,Eléctrica,7.2,4148000,Diana Vargas,Cerrada
OT-005344,BIO-0282,Aspirador Quirúrgico,Quirófano,Alto,Medela,2023-02-09,Correctivo,Software,16.1,785000,Miguel Torres,Cerrada
OT-005345,BIO-0282,Aspirador Quirúrgico,Quirófano,Alto,Medela,2023-05-04,Correctivo,Sensor/Transductor,13.5,434000,Diana Vargas,Cerrada
OT-005346,BIO-0282,Aspirador Quirúrgico,Quirófano,Alto,Medela,2023-05-24,Correctivo,Mecánica,8.8,2300000,Miguel Torres,Cerrada
OT-005347,BIO-0282,Aspirador Quirúrgico,Quirófano,Alto,Medela,2023-07-25,Correctivo,Sensor/Transductor,5.6,9806000,Sandra López,Cerrada
OT-005348,BIO-0282,Aspirador Quirúrgico,Quirófano,Alto,Medela,2023-07-31,Correctivo,Calibración,10.3,1776000,Sandra López,Cerrada
OT-005349,BIO-0282,Aspirador Quirúrgico,Quirófano,Alto,Medela,2023-10-12,Correctivo,Eléctrica,24.5,11819000,Carlos Rodríguez,En proceso
OT-005350,BIO-0282,Aspirador Quirúrgico,Quirófano,Alto,Medela,2023-10-29,Correctivo,Eléctrica,11.6,10272000,Miguel Torres,Cerrada
OT-005351,BIO-0282,Aspirador Quirúrgico,Quirófano,Alto,Medela,2024-02-05,Correctivo,Eléctrica,6.4,1407000,Laura Martínez,Cerrada
OT-005352,BIO-0282,Aspirador Quirúrgico,Quirófano,Alto,Medela,2024-03-30,Correctivo,Sensor/Transductor,0.5,3970000,Miguel Torres,Cerrada
OT-005353,BIO-0282,Aspirador Quirúrgico,Quirófano,Alto,Medela,2024-04-08,Correctivo,Sensor/Transductor,15.6,1839000,Carlos Rodríguez,Cerrada
OT-005354,BIO-0282,Aspirador Quirúrgico,Quirófano,Alto,Medela,2024-06-03,Correctivo,Sensor/Transductor,0.5,1555000,Miguel Torres,Cerrada
OT-005355,BIO-0282,Aspirador Quirúrgico,Quirófano,Alto,Medela,2024-09-11,Correctivo,Desgaste,17.9,8871000,Jhon Castro,Cerrada
OT-005356,BIO-0282,Aspirador Quirúrgico,Quirófano,Alto,Medela,2022-01-01,Preventivo,PM Programado,1.4,1017835,Sandra López,Cerrada
OT-005357,BIO-0282,Aspirador Quirúrgico,Quirófano,Alto,Medela,2022-05-01,Preventivo,PM Programado,1.2,558561,Carlos Rodríguez,Cerrada
OT-005358,BIO-0282,Aspirador Quirúrgico,Quirófano,Alto,Medela,2022-08-24,Preventivo,PM Programado,3.7,789473,Miguel Torres,Cerrada
OT-005359,BIO-0282,Aspirador Quirúrgico,Quirófano,Alto,Medela,2022-12-30,Preventivo,PM Programado,2.7,1184822,Laura Martínez,Cerrada
OT-005360,BIO-0282,Aspirador Quirúrgico,Quirófano,Alto,Medela,2023-05-02,Preventivo,PM Programado,3.2,361364,Laura Martínez,Pendiente
OT-005361,BIO-0282,Aspirador Quirúrgico,Quirófano,Alto,Medela,2023-08-27,Preventivo,PM Programado,3.2,595391,Andrés Peña,Cerrada
OT-005362,BIO-0282,Aspirador Quirúrgico,Quirófano,Alto,Medela,2023-12-17,Preventivo,PM Programado,1.8,960645,Sandra López,Cerrada
OT-005363,BIO-0282,Aspirador Quirúrgico,Quirófano,Alto,Medela,2024-04-22,Preventivo,PM Programado,1.3,952428,Andrés Peña,Cerrada
OT-005364,BIO-0282,Aspirador Quirúrgico,Quirófano,Alto,Medela,2024-08-12,Preventivo,PM Programado,3.9,570869,Andrés Peña,Cerrada
OT-005365,BIO-0283,Aspirador Quirúrgico,Quirófano,Alto,Medela,2022-11-13,Correctivo,Sensor/Transductor,1.4,936000,Carlos Rodríguez,Cerrada
OT-005366,BIO-0283,Aspirador Quirúrgico,Quirófano,Alto,Medela,2023-08-19,Correctivo,Software,2.9,1080000,Sandra López,Cerrada
OT-005367,BIO-0283,Aspirador Quirúrgico,Quirófano,Alto,Medela,2023-09-06,Correctivo,Sensor/Transductor,4.8,8756000,Miguel Torres,Cerrada
OT-005368,BIO-0283,Aspirador Quirúrgico,Quirófano,Alto,Medela,2023-09-27,Correctivo,Software,1.1,1350000,Miguel Torres,Cerrada
OT-005369,BIO-0283,Aspirador Quirúrgico,Quirófano,Alto,Medela,2024-05-30,Correctivo,Accesorio,10.3,185000,Paola Gómez,Cerrada
OT-005370,BIO-0283,Aspirador Quirúrgico,Quirófano,Alto,Medela,2024-12-25,Correctivo,Calibración,6.3,1254000,Andrés Peña,Cerrada
OT-005371,BIO-0283,Aspirador Quirúrgico,Quirófano,Alto,Medela,2022-01-03,Preventivo,PM Programado,3.1,850636,Miguel Torres,Cerrada
OT-005372,BIO-0283,Aspirador Quirúrgico,Quirófano,Alto,Medela,2022-05-02,Preventivo,PM Programado,1.5,337889,Sandra López,Cerrada
OT-005373,BIO-0283,Aspirador Quirúrgico,Quirófano,Alto,Medela,2022-08-30,Preventivo,PM Programado,3.5,821591,Sandra López,Pendiente
OT-005374,BIO-0283,Aspirador Quirúrgico,Quirófano,Alto,Medela,2022-12-29,Preventivo,PM Programado,1.6,350100,Laura Martínez,Pendiente
OT-005375,BIO-0283,Aspirador Quirúrgico,Quirófano,Alto,Medela,2023-04-25,Preventivo,PM Programado,2.9,366848,Miguel Torres,Cerrada
OT-005376,BIO-0283,Aspirador Quirúrgico,Quirófano,Alto,Medela,2023-08-27,Preventivo,PM Programado,1.5,792718,Carlos Rodríguez,Cerrada
OT-005377,BIO-0283,Aspirador Quirúrgico,Quirófano,Alto,Medela,2023-12-18,Preventivo,PM Programado,2.5,1096215,Jhon Castro,Pendiente
OT-005378,BIO-0283,Aspirador Quirúrgico,Quirófano,Alto,Medela,2024-04-25,Preventivo,PM Programado,1.3,724342,Andrés Peña,Cerrada
OT-005379,BIO-0283,Aspirador Quirúrgico,Quirófano,Alto,Medela,2024-08-17,Preventivo,PM Programado,1.2,908002,Jhon Castro,Cerrada
OT-005380,BIO-0284,Bisturí Ultrasónico,Quirófano,Alto,Ethicon,2022-02-27,Correctivo,Software,5.7,1978000,Andrés Peña,Cerrada
OT-005381,BIO-0284,Bisturí Ultrasónico,Quirófano,Alto,Ethicon,2022-07-16,Correctivo,Calibración,38.3,1089000,Andrés Peña,Cerrada
OT-005382,BIO-0284,Bisturí Ultrasónico,Quirófano,Alto,Ethicon,2022-10-01,Correctivo,Mecánica,4.0,5262000,Jhon Castro,Cerrada
OT-005383,BIO-0284,Bisturí Ultrasónico,Quirófano,Alto,Ethicon,2023-03-16,Correctivo,Mecánica,18.1,24380000,Carlos Rodríguez,Cerrada
OT-005384,BIO-0284,Bisturí Ultrasónico,Quirófano,Alto,Ethicon,2023-05-03,Correctivo,Accesorio,15.6,1031000,Diana Vargas,Cerrada
OT-005385,BIO-0284,Bisturí Ultrasónico,Quirófano,Alto,Ethicon,2023-07-17,Correctivo,Eléctrica,4.8,8283000,Carlos Rodríguez,En proceso
OT-005386,BIO-0284,Bisturí Ultrasónico,Quirófano,Alto,Ethicon,2023-09-10,Correctivo,Desgaste,5.5,445000,Laura Martínez,Cerrada
OT-005387,BIO-0284,Bisturí Ultrasónico,Quirófano,Alto,Ethicon,2023-11-23,Correctivo,Eléctrica,12.7,1931000,Laura Martínez,Cerrada
OT-005388,BIO-0284,Bisturí Ultrasónico,Quirófano,Alto,Ethicon,2024-01-30,Correctivo,Calibración,12.3,3856000,Carlos Rodríguez,Cerrada
OT-005389,BIO-0284,Bisturí Ultrasónico,Quirófano,Alto,Ethicon,2024-08-16,Correctivo,Sensor/Transductor,4.8,4004000,Laura Martínez,Cerrada
OT-005390,BIO-0284,Bisturí Ultrasónico,Quirófano,Alto,Ethicon,2024-10-26,Correctivo,Sensor/Transductor,3.5,4817000,Diana Vargas,Cerrada
OT-005391,BIO-0284,Bisturí Ultrasónico,Quirófano,Alto,Ethicon,2024-11-27,Correctivo,Software,6.7,8120000,Sandra López,Cerrada
OT-005392,BIO-0284,Bisturí Ultrasónico,Quirófano,Alto,Ethicon,2024-12-09,Correctivo,Eléctrica,9.3,1325000,Paola Gómez,Cerrada
OT-005393,BIO-0284,Bisturí Ultrasónico,Quirófano,Alto,Ethicon,2021-12-29,Preventivo,PM Programado,2.9,540250,Laura Martínez,Cerrada
OT-005394,BIO-0284,Bisturí Ultrasónico,Quirófano,Alto,Ethicon,2022-05-06,Preventivo,PM Programado,3.7,981259,Sandra López,Cerrada
OT-005395,BIO-0284,Bisturí Ultrasónico,Quirófano,Alto,Ethicon,2022-08-24,Preventivo,PM Programado,1.9,663921,Diana Vargas,Cerrada
OT-005396,BIO-0284,Bisturí Ultrasónico,Quirófano,Alto,Ethicon,2022-12-24,Preventivo,PM Programado,3.3,1097289,Carlos Rodríguez,Cerrada
OT-005397,BIO-0284,Bisturí Ultrasónico,Quirófano,Alto,Ethicon,2023-04-25,Preventivo,PM Programado,1.2,1064024,Carlos Rodríguez,Cerrada
OT-005398,BIO-0284,Bisturí Ultrasónico,Quirófano,Alto,Ethicon,2023-08-18,Preventivo,PM Programado,2.8,660306,Carlos Rodríguez,Pendiente
OT-005399,BIO-0284,Bisturí Ultrasónico,Quirófano,Alto,Ethicon,2023-12-18,Preventivo,PM Programado,1.4,1177179,Sandra López,Pendiente
OT-005400,BIO-0284,Bisturí Ultrasónico,Quirófano,Alto,Ethicon,2024-04-20,Preventivo,PM Programado,1.2,928397,Diana Vargas,Cerrada
OT-005401,BIO-0284,Bisturí Ultrasónico,Quirófano,Alto,Ethicon,2024-08-23,Preventivo,PM Programado,1.1,625715,Andrés Peña,Cerrada
OT-005402,BIO-0285,Bisturí Ultrasónico,Quirófano,Alto,Ethicon,2022-02-26,Correctivo,Sensor/Transductor,1.1,582000,Miguel Torres,Cerrada
OT-005403,BIO-0285,Bisturí Ultrasónico,Quirófano,Alto,Ethicon,2022-03-14,Correctivo,Accesorio,9.3,3476000,Carlos Rodríguez,Cerrada
OT-005404,BIO-0285,Bisturí Ultrasónico,Quirófano,Alto,Ethicon,2022-05-16,Correctivo,Eléctrica,9.9,3152000,Laura Martínez,Cerrada
OT-005405,BIO-0285,Bisturí Ultrasónico,Quirófano,Alto,Ethicon,2022-06-27,Correctivo,Mecánica,3.4,3152000,Diana Vargas,Cerrada
OT-005406,BIO-0285,Bisturí Ultrasónico,Quirófano,Alto,Ethicon,2022-08-20,Correctivo,Mecánica,6.0,3504000,Carlos Rodríguez,Cerrada
OT-005407,BIO-0285,Bisturí Ultrasónico,Quirófano,Alto,Ethicon,2022-08-31,Correctivo,Calibración,2.0,1095000,Sandra López,Cerrada
OT-005408,BIO-0285,Bisturí Ultrasónico,Quirófano,Alto,Ethicon,2023-01-29,Correctivo,Accesorio,9.8,535000,Diana Vargas,Cerrada
OT-005409,BIO-0285,Bisturí Ultrasónico,Quirófano,Alto,Ethicon,2023-05-05,Correctivo,Sensor/Transductor,22.7,13078000,Diana Vargas,Cerrada
OT-005410,BIO-0285,Bisturí Ultrasónico,Quirófano,Alto,Ethicon,2023-06-27,Correctivo,Software,15.1,566000,Paola Gómez,Cerrada
OT-005411,BIO-0285,Bisturí Ultrasónico,Quirófano,Alto,Ethicon,2024-01-27,Correctivo,Eléctrica,13.3,815000,Paola Gómez,En proceso
OT-005412,BIO-0285,Bisturí Ultrasónico,Quirófano,Alto,Ethicon,2024-07-21,Correctivo,Eléctrica,8.2,1697000,Miguel Torres,Cerrada
OT-005413,BIO-0285,Bisturí Ultrasónico,Quirófano,Alto,Ethicon,2024-10-04,Correctivo,Accesorio,19.3,3383000,Diana Vargas,Cerrada
OT-005414,BIO-0285,Bisturí Ultrasónico,Quirófano,Alto,Ethicon,2024-12-13,Correctivo,Eléctrica,32.2,1681000,Sandra López,Cerrada
OT-005415,BIO-0285,Bisturí Ultrasónico,Quirófano,Alto,Ethicon,2021-12-28,Preventivo,PM Programado,2.6,816557,Jhon Castro,Cerrada
OT-005416,BIO-0285,Bisturí Ultrasónico,Quirófano,Alto,Ethicon,2022-05-07,Preventivo,PM Programado,1.4,835527,Paola Gómez,Cerrada
OT-005417,BIO-0285,Bisturí Ultrasónico,Quirófano,Alto,Ethicon,2022-09-01,Preventivo,PM Programado,3.9,595983,Paola Gómez,Cerrada
OT-005418,BIO-0285,Bisturí Ultrasónico,Quirófano,Alto,Ethicon,2022-12-20,Preventivo,PM Programado,2.3,612050,Paola Gómez,Pendiente
OT-005419,BIO-0285,Bisturí Ultrasónico,Quirófano,Alto,Ethicon,2023-04-27,Preventivo,PM Programado,3.1,333175,Miguel Torres,Cerrada
OT-005420,BIO-0285,Bisturí Ultrasónico,Quirófano,Alto,Ethicon,2023-08-26,Preventivo,PM Programado,2.3,779569,Miguel Torres,Cerrada
OT-005421,BIO-0285,Bisturí Ultrasónico,Quirófano,Alto,Ethicon,2023-12-21,Preventivo,PM Programado,3.6,888770,Jhon Castro,Cerrada
OT-005422,BIO-0285,Bisturí Ultrasónico,Quirófano,Alto,Ethicon,2024-04-16,Preventivo,PM Programado,1.4,612265,Jhon Castro,Pendiente
OT-005423,BIO-0285,Bisturí Ultrasónico,Quirófano,Alto,Ethicon,2024-08-19,Preventivo,PM Programado,2.7,1044322,Diana Vargas,Cerrada
OT-005424,BIO-0286,Bisturí Ultrasónico,Quirófano,Alto,Ethicon,2022-03-10,Correctivo,Software,5.8,1753000,Sandra López,Cerrada
OT-005425,BIO-0286,Bisturí Ultrasónico,Quirófano,Alto,Ethicon,2022-06-27,Correctivo,Software,3.9,646000,Diana Vargas,Cerrada
OT-005426,BIO-0286,Bisturí Ultrasónico,Quirófano,Alto,Ethicon,2022-09-28,Correctivo,Mecánica,2.1,742000,Diana Vargas,Cerrada
OT-005427,BIO-0286,Bisturí Ultrasónico,Quirófano,Alto,Ethicon,2022-10-10,Correctivo,Eléctrica,6.5,488000,Miguel Torres,Cerrada
OT-005428,BIO-0286,Bisturí Ultrasónico,Quirófano,Alto,Ethicon,2022-12-20,Correctivo,Accesorio,22.8,5697000,Sandra López,Cerrada
OT-005429,BIO-0286,Bisturí Ultrasónico,Quirófano,Alto,Ethicon,2023-06-25,Correctivo,Sensor/Transductor,11.6,455000,Laura Martínez,Cerrada
OT-005430,BIO-0286,Bisturí Ultrasónico,Quirófano,Alto,Ethicon,2023-09-28,Correctivo,Software,58.0,359000,Diana Vargas,Cerrada
OT-005431,BIO-0286,Bisturí Ultrasónico,Quirófano,Alto,Ethicon,2023-12-16,Correctivo,Software,13.1,6116000,Paola Gómez,Cerrada
